Title:               30-Year 3-7/8% Treasury Inflation-Indexed Bond, Due 4/15/2029©
2004-04-09   2.17
2004-04-16   2.26
2004-04-23   2.34
2004-04-30   2.46
2004-05-07   2.56
2004-05-14   2.56
2004-05-21   2.40
2004-05-28   2.38
2004-06-04   2.40
2004-06-11   2.48
2004-06-18   2.46
2004-06-25   2.43
2004-07-02   2.40
2004-07-09   2.31
2004-07-16   2.37
2004-07-23   2.40
2004-07-30   2.46
2004-08-06   2.38
2004-08-13   2.25
2004-08-20   2.23
2004-08-27   2.24
2004-09-03   2.22
2004-09-10   2.24
2004-09-17   2.21
2004-09-24   2.17
2004-10-01   2.16
2004-10-08   2.24
2004-10-15   2.15
2004-10-22   2.11
2004-10-29   2.14
2004-11-05   2.13
2004-11-12   2.20
2004-11-19   2.11
2004-11-26   2.03
2004-12-03   2.15
2004-12-10   2.05
2004-12-17   2.00
2004-12-24   1.94
2004-12-31   1.98
2005-01-07   2.00
2005-01-14   1.98
2005-01-21   1.93
2005-01-28   1.94
2005-02-04   1.91
2005-02-11   1.78
2005-02-18   1.80
2005-02-25   1.88
2005-03-04   1.93
2005-03-11   1.90
2005-03-18   1.95
2005-03-25   2.00
2005-04-01   1.97
2005-04-08   1.95
2005-04-15   1.91
2005-04-22   1.81
2005-04-29   1.82
2005-05-06   1.84
2005-05-13   1.82
2005-05-20   1.79
2005-05-27   1.77
2005-06-03   1.70
2005-06-10   1.72
2005-06-17   1.85
2005-06-24   1.79
2005-07-01   1.78
2005-07-08   1.87
2005-07-15   1.93
2005-07-22   2.01
2005-07-29   2.02
2005-08-05   2.06
2005-08-12   2.05
2005-08-19   1.98
2005-08-26   1.94
2005-09-02   1.84
2005-09-09   1.90
2005-09-16   1.92
2005-09-23   1.91
2005-09-30   1.93
2005-10-07   2.00
2005-10-14   2.08
2005-10-21   2.05
2005-10-28   2.13
2005-11-04   2.13
2005-11-11   2.13
2005-11-18   2.12
2005-11-25   2.11
2005-12-02   2.15
2005-12-09   2.17
2005-12-16   2.14
2005-12-23   2.04
2005-12-30   1.98
2006-01-06   2.00
2006-01-13   2.02
2006-01-20   1.95
2006-01-27   2.02
2006-02-03   1.97
2006-02-10   1.94
2006-02-17   1.98
2006-02-24   1.95
2006-03-03   1.96
2006-03-10   2.09
2006-03-17   2.12
2006-03-24   2.14
2006-03-31   2.24
2006-04-07   2.32
2006-04-14   2.39
2006-04-21   2.39
2006-04-28   2.45
2006-05-05   2.47
2006-05-12   2.45
2006-05-19   2.45
2006-05-26   2.41
2006-06-02   2.42
2006-06-09   2.43
2006-06-16   2.44
2006-06-23   2.54
2006-06-30   2.57
2006-07-07   2.54
2006-07-14   2.48
2006-07-21   2.45
2006-07-28   2.40
2006-08-04   2.34
2006-08-11   2.28
2006-08-18   2.28
2006-08-25   2.21
2006-09-01   2.21
2006-09-08   2.27
2006-09-15   2.30
2006-09-22   2.27
2006-09-29   2.20
2006-10-06   2.23
2006-10-13   2.36
2006-10-20   2.39
2006-10-27   2.37
2006-11-03   2.25
2006-11-10   2.19
2006-11-17   2.18
2006-11-24   2.19
2006-12-01   2.11
2006-12-08   2.12
2006-12-15   2.19
2006-12-22   2.30
2006-12-29   2.35
2007-01-05   2.32
2007-01-12   2.39
2007-01-19   2.43
2007-01-26   2.40
2007-02-02   2.41
2007-02-09   2.39
2007-02-16   2.39
2007-02-23   2.34
2007-03-02   2.21
2007-03-09   2.22
2007-03-16   2.25
2007-03-23   2.26
2007-03-30   2.27
2007-04-06   2.32
2007-04-13   2.37
2007-04-20   2.34
2007-04-27   2.33
2007-05-04   2.32
2007-05-11   2.36
2007-05-18   2.45
2007-05-25   2.51
2007-06-01   2.53
2007-06-08   2.59
2007-06-15   2.72
2007-06-22   2.69
2007-06-29   2.65
2007-07-06   2.67
2007-07-13   2.67
2007-07-20   2.62
2007-07-27   2.52
2007-08-03   2.44
2007-08-10   2.51
2007-08-17   2.51
2007-08-24   2.44
2007-08-31   2.40
2007-09-07   2.35
2007-09-14   2.22
2007-09-21   2.27
2007-09-28   2.32
2007-10-05   2.27
2007-10-12   2.36
2007-10-19   2.30
2007-10-26   2.15
2007-11-02   2.13
2007-11-09   2.05
2007-11-16   2.03
2007-11-23   1.93
2007-11-30   1.86
2007-12-07   1.99
2007-12-14   2.11
2007-12-21   2.06
2007-12-28   2.12
2008-01-04   1.90
2008-01-11   1.89
2008-01-18   1.79
2008-01-25   1.73
2008-02-01   1.73
2008-02-08   1.79
2008-02-15   1.90
2008-02-22   1.99
2008-02-29   1.95
2008-03-07   1.77
2008-03-14   1.67
2008-03-21   1.84
2008-03-28   1.94
2008-04-04   1.90
2008-04-11   1.84
2008-04-18   1.93
2008-04-25   2.04
2008-05-02   2.08
2008-05-09   2.07
2008-05-16   2.03
2008-05-23   1.95
2008-05-30   2.14
2008-06-06   2.20
2008-06-13   2.28
2008-06-20   2.28
2008-06-27   2.20
2008-07-04   2.06
2008-07-11   2.02
2008-07-18   2.10
2008-07-25   2.25
2008-08-01   2.21
2008-08-08   2.20
2008-08-15   2.22
2008-08-22   2.14
2008-08-29   2.13
2008-09-05   2.23
2008-09-12   2.15
2008-09-19   2.27
2008-09-26   2.44
2008-10-03   2.56
2008-10-10   2.82
2008-10-17   3.00
2008-10-24   2.88
2008-10-31   3.29
2008-11-07   3.18
2008-11-14   3.02
2008-11-21   3.01
2008-11-28   3.30
2008-12-05   2.75
2008-12-12   2.63
2008-12-19   2.35
2008-12-26   2.30
2009-01-02   2.45
2009-01-09   2.71
2009-01-16   2.40
2009-01-23   2.67
2009-01-30   2.64
2009-02-06   2.60
2009-02-13   2.42
2009-02-20   2.43
2009-02-27   2.51
2009-03-06   2.61
2009-03-13   2.57
2009-03-20   2.37
2009-03-27   2.15
2009-04-03   2.17
2009-04-10   2.35
2009-04-17   2.39
2009-04-24   2.49
2009-05-01   2.52
2009-05-08   2.61
2009-05-15   2.43
2009-05-22   2.37
2009-05-29   2.46
2009-06-05   2.48
2009-06-12   2.55
2009-06-19   2.53
2009-06-26   2.36
2009-07-03   2.27
2009-07-10   2.35
2009-07-17   2.44
2009-07-24   2.38
2009-07-31   2.38
2009-08-07   2.42
2009-08-14   2.34
2009-08-21   2.22
2009-08-28   2.20
2009-09-04   2.24
2009-09-11   2.22
2009-09-18   2.21
2009-09-25   2.16
2009-10-02   2.08
2009-10-09   2.08
2009-10-16   2.09
2009-10-23   2.06
2009-10-30   2.13
2009-11-06   2.07
2009-11-13   2.00
2009-11-20   1.87
2009-11-27   1.83
2009-12-04   1.86
2009-12-11   2.03
2009-12-18   2.01
2009-12-25   2.11
2010-01-01   2.09
2010-01-08   2.04
2010-01-15   2.04
2010-01-22   2.01
2010-01-29   2.01
2010-02-05   1.98
2010-02-12   2.10
2010-02-19   2.15
2010-02-26   2.16
2010-03-05   2.14
2010-03-12   2.17
2010-03-19   2.10
2010-03-26   2.17
2010-04-02   2.19
2010-04-09   2.15
2010-04-16   2.05
2010-04-23   2.00
2010-04-30   1.91
2010-05-07   1.79
2010-05-14   1.81
2010-05-21   1.79
2010-05-28   1.82
2010-06-04   1.82
2010-06-11   1.80
2010-06-18   1.79
2010-06-25   1.74
2010-07-02   1.75
2010-07-09   1.84
2010-07-16   1.84
2010-07-23   1.88
2010-07-30   1.87
2010-08-06   1.78
2010-08-13   1.69
2010-08-20   1.64
2010-08-27   1.60
2010-09-03   1.54
2010-09-10   1.55
2010-09-17   1.56
2010-09-24   1.46
2010-10-01   1.42
2010-10-08   1.33
2010-10-15   1.24
2010-10-22   1.21
2010-10-29   1.21
2010-11-05   1.17
2010-11-12   1.31
2010-11-19   1.50
2010-11-26   1.44
2010-12-03   1.51
2010-12-10   1.69
2010-12-17   1.79
2010-12-24   1.74
2010-12-31   1.76
2011-01-07   1.76
2011-01-14   1.72
2011-01-21   1.79
2011-01-28   1.85
2011-02-04   1.92
2011-02-11   2.06
2011-02-18   2.02
2011-02-25   1.82
2011-03-04   1.76
2011-03-11   1.70
2011-03-18   1.61
2011-03-25   1.67
2011-04-01   1.70
2011-04-08   1.67
2011-04-15   1.58
2011-04-22   1.49
2011-04-29   1.51
2011-05-06   1.44
2011-05-13   1.48
2011-05-20   1.53
2011-05-27   1.51
2011-06-03   1.47
2011-06-10   1.49
2011-06-17   1.50
2011-06-24   1.48
2011-07-01   1.46
2011-07-08   1.45
2011-07-15   1.29
2011-07-22   1.28
2011-07-29   1.21
2011-08-05   0.91
2011-08-12   0.67
2011-08-19   0.65
2011-08-26   0.72
2011-09-02   0.73
2011-09-09   0.65
2011-09-16   0.71
2011-09-23   0.64
2011-09-30   0.78
2011-10-07   0.65
2011-10-14   0.81
2011-10-21   0.77
2011-10-28   0.73
2011-11-04   0.50
2011-11-11   0.45
2011-11-18   0.53
2011-11-25   0.53
2011-12-02   0.52
2011-12-09   0.55
2011-12-16   0.48
2011-12-23   0.44
2011-12-30   0.48
2012-01-06   0.48
2012-01-13   0.43
2012-01-20   0.43
2012-01-27   0.45
2012-02-03   0.31
2012-02-10   0.36
2012-02-17   0.34
2012-02-24   0.35
2012-03-02   0.34
2012-03-09   0.42
2012-03-16   0.47
2012-03-23   0.52
2012-03-30   0.50
2012-04-06   0.50
2012-04-13   0.37
2012-04-20   0.32
2012-04-27   0.29
2012-05-04   0.30
2012-05-11   0.26
2012-05-18   0.17
2012-05-25   0.12
2012-06-01   0.07
2012-06-08   0.00
2012-06-15   0.06
2012-06-22   0.07
2012-06-29   0.09
2012-07-06   0.05
2012-07-13  -0.05
2012-07-20  -0.07
2012-07-27  -0.09
2012-08-03  -0.09
2012-08-10  -0.04
2012-08-17   0.12
2012-08-24   0.10
2012-08-31  -0.03
2012-09-07  -0.03
2012-09-14  -0.03
2012-09-21  -0.08
2012-09-28  -0.12
2012-10-05  -0.18
2012-10-12  -0.15
2012-10-19  -0.07
2012-10-26  -0.10
2012-11-02  -0.18
2012-11-09  -0.22
2012-11-16  -0.24
2012-11-23  -0.15
2012-11-30  -0.17
2012-12-07  -0.26
2012-12-14  -0.26
2012-12-21  -0.15
2012-12-28  -0.18
2013-01-04  -0.06
2013-01-11  -0.07
2013-01-18  -0.10
2013-01-25  -0.10
2013-02-01   0.00
2013-02-08   0.00
2013-02-15   0.04
2013-02-22   0.06
2013-03-01  -0.03
2013-03-08   0.00
2013-03-15   0.05
2013-03-22  -0.01
2013-03-29  -0.02
2013-04-05  -0.10
2013-04-12  -0.13
2013-04-19  -0.14
2013-04-26  -0.18
2013-05-03  -0.15
2013-05-10  -0.01
2013-05-17   0.11
2013-05-24   0.22
2013-05-31   0.39
2013-06-07   0.44
2013-06-14   0.65
2013-06-21   0.82
2013-06-28   0.97
2013-07-05   0.88
2013-07-12   0.97
2013-07-19   0.84
2013-07-26   0.86
2013-08-02   0.89
2013-08-09   0.81
2013-08-16   0.95
2013-08-23   1.11
2013-08-30   1.00
2013-09-06   1.19
2013-09-13   1.17
2013-09-20   1.03
2013-09-27   0.87
2013-10-04   0.86
2013-10-11   0.88
2013-10-18   0.91
2013-10-25   0.82
2013-11-01   0.83
2013-11-08   0.95
2013-11-15   1.01
2013-11-22   1.03
2013-11-29   1.02
2013-12-06   1.15
2013-12-13   1.16
2013-12-20   1.13
2013-12-27   1.18
2014-01-03   1.17
2014-01-10   1.07
2014-01-17   0.99
2014-01-24   0.98
2014-01-31   0.94
2014-02-07   0.91
2014-02-14   0.94
2014-02-21   0.96
2014-02-28   0.90
2014-03-07   0.90
2014-03-14   0.90
2014-03-21   0.94
2014-03-28   0.88
2014-04-04   0.96
2014-04-11   0.87
2014-04-18   0.83
2014-04-25   0.80
2014-05-02   0.76
2014-05-09   0.71
2014-05-16   0.68
2014-05-23   0.66
2014-05-30   0.57
2014-06-06   0.72
2014-06-13   0.74
2014-06-20   0.71
2014-06-27   0.63
2014-07-04   0.67
2014-07-11   0.60
2014-07-18   0.56
2014-07-25   0.52
2014-08-01   0.54
2014-08-08   0.52
2014-08-15   0.49
2014-08-22   0.52
2014-08-29   0.49
2014-09-05   0.58
2014-09-12   0.69
2014-09-19   0.80
2014-09-26   0.79
2014-10-03   0.78
2014-10-10   0.68
2014-10-17   0.54
2014-10-24   0.60
2014-10-31   0.65
2014-11-07   0.68
2014-11-14   0.67
2014-11-21   0.70
2014-11-28   0.65
2014-12-05   0.71
2014-12-12   0.64
2014-12-19   0.60
2014-12-26   0.66
2015-01-02   0.66
2015-01-09   0.54
2015-01-16   0.50
2015-01-23   0.45
2015-01-30   0.36
2015-02-06   0.37
2015-02-13   0.52
2015-02-20   0.61
2015-02-27   0.47
2015-03-06   0.49
2015-03-13   0.56
2015-03-20   0.46
2015-03-27   0.35
2015-04-03   0.35
2015-04-10   0.34
2015-04-17   0.32
2015-04-24   0.33
2015-05-01   0.38
2015-05-08   0.54
2015-05-15   0.62
2015-05-22   0.62
2015-05-29   0.54
2015-06-05   0.69
2015-06-12   0.76
2015-06-19   0.66
2015-06-26   0.71
2015-07-03   0.71
2015-07-10   0.65
2015-07-17   0.74
2015-07-24   0.69
2015-07-31   0.66
2015-08-07   0.67
2015-08-14   0.68
2015-08-21   0.71
2015-08-28   0.80
2015-09-04   0.84
2015-09-11   0.86
2015-09-18   0.90
2015-09-25   0.89
2015-10-02   0.84
2015-10-09   0.77
2015-10-16   0.75
2015-10-23   0.79
2015-10-30   0.80
2015-11-06   0.88
2015-11-13   0.94
2015-11-20   0.89
2015-11-27   0.82
2015-12-04   0.84
2015-12-11   0.86
2015-12-18   0.95
2015-12-25   0.96
2016-01-01   0.97
2016-01-08   0.91
2016-01-15   0.91
2016-01-22   0.92
2016-01-29   0.85
2016-02-05   0.76
2016-02-12   0.72
2016-02-19   0.78
2016-02-26   0.70
2016-03-04   0.64
2016-03-11   0.70
2016-03-18   0.67
2016-03-25   0.58
2016-04-01   0.48
2016-04-08   0.41
2016-04-15   0.47
2016-04-22   0.48
2016-04-29   0.47
2016-05-06   0.44
2016-05-13   0.41
2016-05-20   0.47
2016-05-27   0.51
2016-06-03   0.50
2016-06-10   0.38
2016-06-17   0.40
2016-06-24   0.46
2016-07-01   0.31
2016-07-08   0.20
2016-07-15   0.28
2016-07-22   0.34
2016-07-29   0.32
2016-08-05   0.34
2016-08-12   0.32
2016-08-19   0.33
2016-08-26   0.31
2016-09-02   0.32
2016-09-09   0.31
2016-09-16   0.43
2016-09-23   0.38
2016-09-30   0.27
2016-10-07   0.32
2016-10-14   0.37
2016-10-21   0.32
2016-10-28   0.35
2016-11-04   0.37
2016-11-11   0.44
2016-11-18   0.63
2016-11-25   0.66
2016-12-02   0.68
2016-12-09   0.68
2016-12-16   0.83
2016-12-23   0.85
2016-12-30   0.76
2017-01-06   0.67
