Title:               30-Year 3-5/8% Treasury Inflation-Indexed Bond, Due 4/15/2028©
2000-06-16   3.92
2000-06-23   3.92
2000-06-30   3.91
2000-07-07   3.88
2000-07-14   3.86
2000-07-21   3.86
2000-07-28   3.85
2000-08-04   3.84
2000-08-11   3.85
2000-08-18   3.88
2000-08-25   3.89
2000-09-01   3.88
2000-09-08   3.90
2000-09-15   3.90
2000-09-22   3.95
2000-09-29   3.93
2000-10-06   3.93
2000-10-13   3.92
2000-10-20   3.89
2000-10-27   3.85
2000-11-03   3.85
2000-11-10   3.87
2000-11-17   3.86
2000-11-24   3.84
2000-12-01   3.80
2000-12-08   3.77
2000-12-15   3.75
2000-12-22   3.72
2000-12-29   3.73
2001-01-05   3.64
2001-01-12   3.62
2001-01-19   3.63
2001-01-26   3.63
2001-02-02   3.60
2001-02-09   3.53
2001-02-16   3.51
2001-02-23   3.53
2001-03-02   3.48
2001-03-09   3.47
2001-03-16   3.44
2001-03-23   3.45
2001-03-30   3.52
2001-04-06   3.52
2001-04-13   3.57
2001-04-20   3.57
2001-04-27   3.53
2001-05-04   3.50
2001-05-11   3.47
2001-05-18   3.48
2001-05-25   3.47
2001-06-01   3.46
2001-06-08   3.47
2001-06-15   3.48
2001-06-22   3.47
2001-06-29   3.46
2001-07-06   3.48
2001-07-13   3.51
2001-07-20   3.47
2001-07-27   3.48
2001-08-03   3.41
2001-08-10   3.41
2001-08-17   3.39
2001-08-24   3.46
2001-08-31   3.42
2001-09-07   3.43
2001-09-14   3.41
2001-09-21   3.42
2001-09-28   3.44
2001-10-05   3.45
2001-10-12   3.48
2001-10-19   3.47
2001-10-26   3.43
2001-11-02   3.26
2001-11-09   3.17
2001-11-16   3.28
2001-11-23   3.39
2001-11-30   3.46
2001-12-07   3.50
2001-12-14   3.58
2001-12-21   3.55
2001-12-28   3.47
2002-01-04   3.50
2002-01-11   3.49
2002-01-18   3.47
2002-01-25   3.50
2002-02-01   3.52
2002-02-08   3.51
2002-02-15   3.53
2002-02-22   3.43
2002-03-01   3.39
2002-03-08   3.47
2002-03-15   3.53
2002-03-22   3.55
2002-03-29   3.52
2002-04-05   3.48
2002-04-12   3.42
2002-04-19   3.37
2002-04-26   3.34
2002-05-03   3.37
2002-05-10   3.35
2002-05-17   3.37
2002-05-24   3.34
2002-05-31   3.29
2002-06-07   3.25
2002-06-14   3.23
2002-06-21   3.17
2002-06-28   3.13
2002-07-05   3.16
2002-07-12   3.19
2002-07-19   3.14
2002-07-26   3.07
2002-08-02   3.12
2002-08-09   3.04
2002-08-16   2.88
2002-08-23   2.84
2002-08-30   2.81
2002-09-06   2.74
2002-09-13   2.74
2002-09-20   2.68
2002-09-27   2.68
2002-10-04   2.72
2002-10-11   2.72
2002-10-18   2.94
2002-10-25   3.06
2002-11-01   3.03
2002-11-08   2.97
2002-11-15   2.87
2002-11-22   2.90
2002-11-29   2.95
2002-12-06   2.92
2002-12-13   2.88
2002-12-20   2.85
2002-12-27   2.80
2003-01-03   2.75
2003-01-10   2.83
2003-01-17   2.77
2003-01-24   2.69
2003-01-31   2.69
2003-02-07   2.63
2003-02-14   2.55
2003-02-21   2.52
2003-02-28   2.44
2003-03-07   2.39
2003-03-14   2.42
2003-03-21   2.56
2003-03-28   2.72
2003-04-04   2.67
2003-04-11   2.76
2003-04-18   2.79
2003-04-25   2.78
2003-05-02   2.74
2003-05-09   2.58
2003-05-16   2.42
2003-05-23   2.30
2003-05-30   2.33
2003-06-06   2.31
2003-06-13   2.21
2003-06-20   2.29
2003-06-27   2.36
2003-07-04   2.51
2003-07-11   2.59
2003-07-18   2.61
2003-07-25   2.74
2003-08-01   2.88
2003-08-08   2.85
2003-08-15   2.85
2003-08-22   2.77
2003-08-29   2.80
2003-09-05   2.84
2003-09-12   2.76
2003-09-19   2.70
2003-09-26   2.60
2003-10-03   2.58
2003-10-10   2.68
2003-10-17   2.71
2003-10-24   2.57
2003-10-31   2.49
2003-11-07   2.48
2003-11-14   2.43
2003-11-21   2.38
2003-11-28   2.43
2003-12-05   2.38
2003-12-12   2.35
2003-12-19   2.33
2003-12-26   2.34
2004-01-02   2.36
2004-01-09   2.32
2004-01-16   2.22
2004-01-23   2.23
2004-01-30   2.27
2004-02-06   2.20
2004-02-13   2.19
2004-02-20   2.19
2004-02-27   2.14
2004-03-05   2.01
2004-03-12   1.93
2004-03-19   1.92
2004-03-26   1.95
2004-04-02   2.05
2004-04-09   2.17
2004-04-16   2.27
2004-04-23   2.35
2004-04-30   2.47
2004-05-07   2.57
2004-05-14   2.57
2004-05-21   2.41
2004-05-28   2.38
2004-06-04   2.41
2004-06-11   2.49
2004-06-18   2.47
2004-06-25   2.44
2004-07-02   2.40
2004-07-09   2.32
2004-07-16   2.38
2004-07-23   2.40
2004-07-30   2.47
2004-08-06   2.38
2004-08-13   2.26
2004-08-20   2.23
2004-08-27   2.25
2004-09-03   2.23
2004-09-10   2.24
2004-09-17   2.23
2004-09-24   2.17
2004-10-01   2.17
2004-10-08   2.25
2004-10-15   2.16
2004-10-22   2.12
2004-10-29   2.15
2004-11-05   2.14
2004-11-12   2.20
2004-11-19   2.11
2004-11-26   2.03
2004-12-03   2.17
2004-12-10   2.06
2004-12-17   2.00
2004-12-24   1.96
2004-12-31   1.98
2005-01-07   2.00
2005-01-14   1.99
2005-01-21   1.93
2005-01-28   1.95
2005-02-04   1.94
2005-02-11   1.79
2005-02-18   1.81
2005-02-25   1.89
2005-03-04   1.94
2005-03-11   1.91
2005-03-18   1.95
2005-03-25   2.01
2005-04-01   1.98
2005-04-08   1.95
2005-04-15   1.91
2005-04-22   1.82
2005-04-29   1.83
2005-05-06   1.84
2005-05-13   1.83
2005-05-20   1.79
2005-05-27   1.78
2005-06-03   1.70
2005-06-10   1.72
2005-06-17   1.85
2005-06-24   1.79
2005-07-01   1.78
2005-07-08   1.88
2005-07-15   1.93
2005-07-22   2.02
2005-07-29   2.03
2005-08-05   2.07
2005-08-12   2.06
2005-08-19   1.99
2005-08-26   1.95
2005-09-02   1.85
2005-09-09   1.91
2005-09-16   1.92
2005-09-23   1.92
2005-09-30   1.93
2005-10-07   2.01
2005-10-14   2.09
2005-10-21   2.06
2005-10-28   2.14
2005-11-04   2.14
2005-11-11   2.13
2005-11-18   2.13
2005-11-25   2.12
2005-12-02   2.15
2005-12-09   2.18
2005-12-16   2.15
2005-12-23   2.05
2005-12-30   1.99
2006-01-06   2.01
2006-01-13   2.03
2006-01-20   1.96
2006-01-27   2.03
2006-02-03   1.98
2006-02-10   1.95
2006-02-17   1.99
2006-02-24   1.96
2006-03-03   1.97
2006-03-10   2.10
2006-03-17   2.12
2006-03-24   2.15
2006-03-31   2.24
2006-04-07   2.32
2006-04-14   2.39
2006-04-21   2.40
2006-04-28   2.46
2006-05-05   2.48
2006-05-12   2.45
2006-05-19   2.45
2006-05-26   2.42
2006-06-02   2.43
2006-06-09   2.43
2006-06-16   2.44
2006-06-23   2.54
2006-06-30   2.58
2006-07-07   2.55
2006-07-14   2.48
2006-07-21   2.45
2006-07-28   2.41
2006-08-04   2.34
2006-08-11   2.28
2006-08-18   2.29
2006-08-25   2.21
2006-09-01   2.21
2006-09-08   2.27
2006-09-15   2.29
2006-09-22   2.27
2006-09-29   2.20
2006-10-06   2.23
2006-10-13   2.36
2006-10-20   2.40
2006-10-27   2.37
2006-11-03   2.25
2006-11-10   2.19
2006-11-17   2.19
2006-11-24   2.19
2006-12-01   2.11
2006-12-08   2.12
2006-12-15   2.20
2006-12-22   2.30
2006-12-29   2.36
2007-01-05   2.33
2007-01-12   2.39
2007-01-19   2.44
2007-01-26   2.41
2007-02-02   2.42
2007-02-09   2.39
2007-02-16   2.40
2007-02-23   2.35
2007-03-02   2.22
2007-03-09   2.23
2007-03-16   2.26
2007-03-23   2.26
2007-03-30   2.27
2007-04-06   2.33
2007-04-13   2.37
2007-04-20   2.34
2007-04-27   2.33
2007-05-04   2.32
2007-05-11   2.37
2007-05-18   2.46
2007-05-25   2.52
2007-06-01   2.53
2007-06-08   2.59
2007-06-15   2.72
2007-06-22   2.70
2007-06-29   2.66
2007-07-06   2.68
2007-07-13   2.67
2007-07-20   2.63
2007-07-27   2.53
2007-08-03   2.45
2007-08-10   2.52
2007-08-17   2.51
2007-08-24   2.44
2007-08-31   2.41
2007-09-07   2.35
2007-09-14   2.22
2007-09-21   2.27
2007-09-28   2.33
2007-10-05   2.28
2007-10-12   2.36
2007-10-19   2.30
2007-10-26   2.16
2007-11-02   2.13
2007-11-09   2.06
2007-11-16   2.03
2007-11-23   1.94
2007-11-30   1.87
2007-12-07   2.00
2007-12-14   2.12
2007-12-21   2.06
2007-12-28   2.13
2008-01-04   1.91
2008-01-11   1.89
2008-01-18   1.80
2008-01-25   1.73
2008-02-01   1.74
2008-02-08   1.79
2008-02-15   1.90
2008-02-22   1.99
2008-02-29   1.95
2008-03-07   1.77
2008-03-14   1.67
2008-03-21   1.84
2008-03-28   1.94
2008-04-04   1.90
2008-04-11   1.84
2008-04-18   1.93
2008-04-25   2.04
2008-05-02   2.08
2008-05-09   2.07
2008-05-16   2.03
2008-05-23   1.95
2008-05-30   2.14
2008-06-06   2.20
2008-06-13   2.28
2008-06-20   2.27
2008-06-27   2.19
2008-07-04   2.06
2008-07-11   2.02
2008-07-18   2.11
2008-07-25   2.25
2008-08-01   2.21
2008-08-08   2.20
2008-08-15   2.21
2008-08-22   2.14
2008-08-29   2.12
2008-09-05   2.22
2008-09-12   2.14
2008-09-19   2.26
2008-09-26   2.43
2008-10-03   2.56
2008-10-10   2.82
2008-10-17   3.00
2008-10-24   2.88
2008-10-31   3.29
2008-11-07   3.17
2008-11-14   3.02
2008-11-21   3.02
2008-11-28   3.31
2008-12-05   2.76
2008-12-12   2.63
2008-12-19   2.33
2008-12-26   2.27
2009-01-02   2.43
2009-01-09   2.69
2009-01-16   2.38
2009-01-23   2.65
2009-01-30   2.62
2009-02-06   2.58
2009-02-13   2.41
2009-02-20   2.41
2009-02-27   2.51
2009-03-06   2.61
2009-03-13   2.64
2009-03-20   2.37
2009-03-27   2.15
2009-04-03   2.17
2009-04-10   2.35
2009-04-17   2.39
2009-04-24   2.49
2009-05-01   2.52
2009-05-08   2.63
2009-05-15   2.43
2009-05-22   2.38
2009-05-29   2.46
2009-06-05   2.47
2009-06-12   2.54
2009-06-19   2.53
2009-06-26   2.35
2009-07-03   2.27
2009-07-10   2.34
2009-07-17   2.42
2009-07-24   2.36
2009-07-31   2.37
2009-08-07   2.41
2009-08-14   2.33
2009-08-21   2.22
2009-08-28   2.20
2009-09-04   2.25
2009-09-11   2.22
2009-09-18   2.21
2009-09-25   2.15
2009-10-02   2.08
2009-10-09   2.09
2009-10-16   2.11
2009-10-23   2.06
2009-10-30   2.12
2009-11-06   2.06
2009-11-13   2.00
2009-11-20   1.87
2009-11-27   1.84
2009-12-04   1.86
2009-12-11   2.03
2009-12-18   2.01
2009-12-25   2.11
2010-01-01   2.09
2010-01-08   2.04
2010-01-15   2.04
2010-01-22   2.01
2010-01-29   2.01
2010-02-05   1.98
2010-02-12   2.10
2010-02-19   2.16
2010-02-26   2.16
2010-03-05   2.14
2010-03-12   2.17
2010-03-19   2.10
2010-03-26   2.17
2010-04-02   2.20
2010-04-09   2.16
2010-04-16   2.05
2010-04-23   2.01
2010-04-30   1.92
2010-05-07   1.80
2010-05-14   1.81
2010-05-21   1.79
2010-05-28   1.82
2010-06-04   1.82
2010-06-11   1.79
2010-06-18   1.79
2010-06-25   1.73
2010-07-02   1.73
2010-07-09   1.82
2010-07-16   1.82
2010-07-23   1.86
2010-07-30   1.86
2010-08-06   1.76
2010-08-13   1.67
2010-08-20   1.61
2010-08-27   1.56
2010-09-03   1.50
2010-09-10   1.50
2010-09-17   1.51
2010-09-24   1.41
2010-10-01   1.38
2010-10-08   1.32
2010-10-15   1.22
2010-10-22   1.19
2010-10-29   1.19
2010-11-05   1.16
2010-11-12   1.30
2010-11-19   1.48
2010-11-26   1.42
2010-12-03   1.48
2010-12-10   1.66
2010-12-17   1.78
2010-12-24   1.72
2010-12-31   1.74
2011-01-07   1.74
2011-01-14   1.70
2011-01-21   1.77
2011-01-28   1.83
2011-02-04   1.90
2011-02-11   2.03
2011-02-18   2.00
2011-02-25   1.80
2011-03-04   1.73
2011-03-11   1.68
2011-03-18   1.59
2011-03-25   1.65
2011-04-01   1.68
2011-04-08   1.65
2011-04-15   1.56
2011-04-22   1.47
2011-04-29   1.48
2011-05-06   1.42
2011-05-13   1.45
2011-05-20   1.51
2011-05-27   1.49
2011-06-03   1.46
2011-06-10   1.47
2011-06-17   1.48
2011-06-24   1.47
2011-07-01   1.45
2011-07-08   1.43
2011-07-15   1.28
2011-07-22   1.27
2011-07-29   1.20
2011-08-05   0.89
2011-08-12   0.66
2011-08-19   0.63
2011-08-26   0.70
2011-09-02   0.72
2011-09-09   0.63
2011-09-16   0.69
2011-09-23   0.62
2011-09-30   0.77
2011-10-07   0.64
2011-10-14   0.81
2011-10-21   0.77
2011-10-28   0.73
2011-11-04   0.51
2011-11-11   0.45
2011-11-18   0.54
2011-11-25   0.53
2011-12-02   0.52
2011-12-09   0.56
2011-12-16   0.48
2011-12-23   0.45
2011-12-30   0.48
2012-01-06   0.48
2012-01-13   0.43
2012-01-20   0.43
2012-01-27   0.45
2012-02-03   0.30
2012-02-10   0.35
2012-02-17   0.33
2012-02-24   0.34
2012-03-02   0.32
2012-03-09   0.40
2012-03-16   0.45
2012-03-23   0.50
2012-03-30   0.48
2012-04-06   0.48
2012-04-13   0.35
2012-04-20   0.30
2012-04-27   0.27
2012-05-04   0.28
2012-05-11   0.23
2012-05-18   0.15
2012-05-25   0.10
2012-06-01   0.05
2012-06-08  -0.02
2012-06-15   0.04
2012-06-22   0.05
2012-06-29   0.08
2012-07-06   0.04
2012-07-13  -0.06
2012-07-20  -0.08
2012-07-27  -0.10
2012-08-03  -0.10
2012-08-10  -0.05
2012-08-17   0.10
2012-08-24   0.07
2012-08-31  -0.05
2012-09-07  -0.06
2012-09-14  -0.06
2012-09-21  -0.10
2012-09-28  -0.15
2012-10-05  -0.21
2012-10-12  -0.21
2012-10-19  -0.12
2012-10-26  -0.14
2012-11-02  -0.22
2012-11-09  -0.25
2012-11-16  -0.28
2012-11-23  -0.18
2012-11-30  -0.21
2012-12-07  -0.30
2012-12-14  -0.29
2012-12-21  -0.19
2012-12-28  -0.22
2013-01-04  -0.09
2013-01-11  -0.11
2013-01-18  -0.14
2013-01-25  -0.14
2013-02-01  -0.06
2013-02-08  -0.06
2013-02-15  -0.03
2013-02-22   0.00
2013-03-01  -0.09
2013-03-08  -0.07
2013-03-15  -0.01
2013-03-22  -0.07
2013-03-29  -0.09
2013-04-05  -0.17
2013-04-12  -0.20
2013-04-19  -0.21
2013-04-26  -0.24
2013-05-03  -0.22
2013-05-10  -0.07
2013-05-17   0.04
2013-05-24   0.15
2013-05-31   0.33
2013-06-07   0.38
2013-06-14   0.59
2013-06-21   0.76
2013-06-28   0.92
2013-07-05   0.83
2013-07-12   0.92
2013-07-19   0.79
2013-07-26   0.80
2013-08-02   0.83
2013-08-09   0.75
2013-08-16   0.89
2013-08-23   1.05
2013-08-30   0.94
2013-09-06   1.13
2013-09-13   1.11
2013-09-20   0.98
2013-09-27   0.81
2013-10-04   0.81
2013-10-11   0.83
2013-10-18   0.86
2013-10-25   0.77
2013-11-01   0.78
2013-11-08   0.90
2013-11-15   0.96
2013-11-22   0.98
2013-11-29   0.97
2013-12-06   1.10
2013-12-13   1.11
2013-12-20   1.08
2013-12-27   1.13
2014-01-03   1.12
2014-01-10   1.02
2014-01-17   0.95
2014-01-24   0.94
2014-01-31   0.89
2014-02-07   0.86
2014-02-14   0.90
2014-02-21   0.92
2014-02-28   0.86
2014-03-07   0.85
2014-03-14   0.86
2014-03-21   0.90
2014-03-28   0.85
2014-04-04   0.92
2014-04-11   0.83
2014-04-18   0.79
2014-04-25   0.76
2014-05-02   0.72
2014-05-09   0.67
2014-05-16   0.63
2014-05-23   0.61
2014-05-30   0.53
2014-06-06   0.68
2014-06-13   0.69
2014-06-20   0.68
2014-06-27   0.59
2014-07-04   0.63
2014-07-11   0.56
2014-07-18   0.53
2014-07-25   0.48
2014-08-01   0.51
2014-08-08   0.49
2014-08-15   0.45
2014-08-22   0.49
2014-08-29   0.45
2014-09-05   0.53
2014-09-12   0.65
2014-09-19   0.76
2014-09-26   0.75
2014-10-03   0.74
2014-10-10   0.64
2014-10-17   0.51
2014-10-24   0.57
2014-10-31   0.62
2014-11-07   0.64
2014-11-14   0.63
2014-11-21   0.67
2014-11-28   0.61
2014-12-05   0.67
2014-12-12   0.61
2014-12-19   0.58
2014-12-26   0.63
2015-01-02   0.63
2015-01-09   0.51
2015-01-16   0.47
2015-01-23   0.42
2015-01-30   0.32
2015-02-06   0.33
2015-02-13   0.48
2015-02-20   0.57
2015-02-27   0.43
2015-03-06   0.45
2015-03-13   0.53
2015-03-20   0.42
2015-03-27   0.31
2015-04-03   0.31
2015-04-10   0.30
2015-04-17   0.29
2015-04-24   0.29
2015-05-01   0.33
2015-05-08   0.49
2015-05-15   0.57
2015-05-22   0.57
2015-05-29   0.50
2015-06-05   0.65
2015-06-12   0.71
2015-06-19   0.62
2015-06-26   0.67
2015-07-03   0.67
2015-07-10   0.61
2015-07-17   0.71
2015-07-24   0.65
2015-07-31   0.63
2015-08-07   0.65
2015-08-14   0.66
2015-08-21   0.69
2015-08-28   0.76
2015-09-04   0.81
2015-09-11   0.83
2015-09-18   0.87
2015-09-25   0.86
2015-10-02   0.82
2015-10-09   0.74
2015-10-16   0.73
2015-10-23   0.77
2015-10-30   0.78
2015-11-06   0.86
2015-11-13   0.92
2015-11-20   0.87
2015-11-27   0.80
2015-12-04   0.82
2015-12-11   0.85
2015-12-18   0.93
2015-12-25   0.94
2016-01-01   0.95
2016-01-08   0.88
2016-01-15   0.88
2016-01-22   0.89
2016-01-29   0.82
2016-02-05   0.73
2016-02-12   0.68
2016-02-19   0.74
2016-02-26   0.65
2016-03-04   0.59
2016-03-11   0.64
2016-03-18   0.61
2016-03-25   0.52
2016-04-01   0.42
2016-04-08   0.35
2016-04-15   0.42
2016-04-22   0.44
2016-04-29   0.41
2016-05-06   0.38
2016-05-13   0.36
2016-05-20   0.41
2016-05-27   0.46
2016-06-03   0.45
2016-06-10   0.33
2016-06-17   0.35
2016-06-24   0.41
2016-07-01   0.27
2016-07-08   0.15
2016-07-15   0.24
2016-07-22   0.30
2016-07-29   0.28
2016-08-05   0.31
2016-08-12   0.29
2016-08-19   0.31
2016-08-26   0.29
2016-09-02   0.30
2016-09-09   0.28
2016-09-16   0.41
2016-09-23   0.36
2016-09-30   0.25
2016-10-07   0.30
2016-10-14   0.35
2016-10-21   0.30
2016-10-28   0.32
2016-11-04   0.34
2016-11-11   0.41
2016-11-18   0.61
2016-11-25   0.64
2016-12-02   0.66
2016-12-09   0.65
2016-12-16   0.81
2016-12-23   0.83
2016-12-30   0.74
2017-01-06   0.65
