Title:               20-Year 2-3/8% Treasury Inflation-Indexed Bond, Due 1/15/2025©
2007-06-15   2.74
2007-06-22   2.72
2007-06-29   2.69
2007-07-06   2.71
2007-07-13   2.70
2007-07-20   2.66
2007-07-27   2.55
2007-08-03   2.47
2007-08-10   2.54
2007-08-17   2.53
2007-08-24   2.46
2007-08-31   2.43
2007-09-07   2.37
2007-09-14   2.23
2007-09-21   2.28
2007-09-28   2.35
2007-10-05   2.29
2007-10-12   2.38
2007-10-19   2.33
2007-10-26   2.17
2007-11-02   2.15
2007-11-09   2.07
2007-11-16   2.05
2007-11-23   1.95
2007-11-30   1.88
2007-12-07   2.02
2007-12-14   2.13
2007-12-21   2.07
2007-12-28   2.14
2008-01-04   1.92
2008-01-11   1.91
2008-01-18   1.79
2008-01-25   1.73
2008-02-01   1.73
2008-02-08   1.76
2008-02-15   1.87
2008-02-22   1.97
2008-02-29   1.92
2008-03-07   1.71
2008-03-14   1.61
2008-03-21   1.73
2008-03-28   1.86
2008-04-04   1.81
2008-04-11   1.75
2008-04-18   1.83
2008-04-25   1.94
2008-05-02   2.00
2008-05-09   1.99
2008-05-16   1.96
2008-05-23   1.87
2008-05-30   2.07
2008-06-06   2.13
2008-06-13   2.21
2008-06-20   2.21
2008-06-27   2.13
2008-07-04   1.99
2008-07-11   1.92
2008-07-18   1.97
2008-07-25   2.13
2008-08-01   2.10
2008-08-08   2.09
2008-08-15   2.14
2008-08-22   2.08
2008-08-29   2.08
2008-09-05   2.17
2008-09-12   2.07
2008-09-19   2.19
2008-09-26   2.38
2008-10-03   2.52
2008-10-10   2.78
2008-10-17   3.02
2008-10-24   2.93
2008-10-31   3.34
2008-11-07   3.23
2008-11-14   3.08
2008-11-21   3.06
2008-11-28   3.36
2008-12-05   2.79
2008-12-12   2.72
2008-12-19   2.45
2008-12-26   2.40
2009-01-02   2.58
2009-01-09   2.78
2009-01-16   2.44
2009-01-23   2.67
2009-01-30   2.58
2009-02-06   2.54
2009-02-13   2.37
2009-02-20   2.38
2009-02-27   2.48
2009-03-06   2.58
2009-03-13   2.63
2009-03-20   2.34
2009-03-27   2.11
2009-04-03   2.12
2009-04-10   2.26
2009-04-17   2.27
2009-04-24   2.38
2009-05-01   2.38
2009-05-08   2.51
2009-05-15   2.35
2009-05-22   2.29
2009-05-29   2.39
2009-06-05   2.42
2009-06-12   2.51
2009-06-19   2.50
2009-06-26   2.32
2009-07-03   2.22
2009-07-10   2.29
2009-07-17   2.38
2009-07-24   2.33
2009-07-31   2.33
2009-08-07   2.35
2009-08-14   2.29
2009-08-21   2.16
2009-08-28   2.14
2009-09-04   2.20
2009-09-11   2.16
2009-09-18   2.14
2009-09-25   2.10
2009-10-02   2.01
2009-10-09   2.00
2009-10-16   1.98
2009-10-23   1.93
2009-10-30   1.98
2009-11-06   1.90
2009-11-13   1.84
2009-11-20   1.72
2009-11-27   1.68
2009-12-04   1.72
2009-12-11   1.90
2009-12-18   1.88
2009-12-25   1.99
2010-01-01   1.97
2010-01-08   1.92
2010-01-15   1.92
2010-01-22   1.88
2010-01-29   1.86
2010-02-05   1.82
2010-02-12   1.94
2010-02-19   2.00
2010-02-26   2.03
2010-03-05   1.99
2010-03-12   2.01
2010-03-19   1.94
2010-03-26   2.01
2010-04-02   2.05
2010-04-09   2.02
2010-04-16   1.91
2010-04-23   1.87
2010-04-30   1.77
2010-05-07   1.65
2010-05-14   1.65
2010-05-21   1.64
2010-05-28   1.66
2010-06-04   1.66
2010-06-11   1.64
2010-06-18   1.63
2010-06-25   1.56
2010-07-02   1.56
2010-07-09   1.63
2010-07-16   1.63
2010-07-23   1.67
2010-07-30   1.67
2010-08-06   1.56
2010-08-13   1.45
2010-08-20   1.41
2010-08-27   1.37
2010-09-03   1.31
2010-09-10   1.32
2010-09-17   1.32
2010-09-24   1.23
2010-10-01   1.18
2010-10-08   1.09
2010-10-15   0.98
2010-10-22   0.96
2010-10-29   0.97
2010-11-05   0.93
2010-11-12   1.06
2010-11-19   1.26
2010-11-26   1.21
2010-12-03   1.28
2010-12-10   1.47
2010-12-17   1.58
2010-12-24   1.52
2010-12-31   1.54
2011-01-07   1.52
2011-01-14   1.47
2011-01-21   1.54
2011-01-28   1.59
2011-02-04   1.64
2011-02-11   1.79
2011-02-18   1.74
2011-02-25   1.53
2011-03-04   1.46
2011-03-11   1.41
2011-03-18   1.31
2011-03-25   1.37
2011-04-01   1.41
2011-04-08   1.37
2011-04-15   1.28
2011-04-22   1.20
2011-04-29   1.21
2011-05-06   1.13
2011-05-13   1.17
2011-05-20   1.23
2011-05-27   1.20
2011-06-03   1.17
2011-06-10   1.18
2011-06-17   1.19
2011-06-24   1.16
2011-07-01   1.14
2011-07-08   1.13
2011-07-15   0.97
2011-07-22   0.95
2011-07-29   0.87
2011-08-05   0.58
2011-08-12   0.36
2011-08-19   0.34
2011-08-26   0.42
2011-09-02   0.44
2011-09-09   0.38
2011-09-16   0.44
2011-09-23   0.38
2011-09-30   0.51
2011-10-07   0.41
2011-10-14   0.57
2011-10-21   0.53
2011-10-28   0.48
2011-11-04   0.27
2011-11-11   0.21
2011-11-18   0.31
2011-11-25   0.30
2011-12-02   0.29
2011-12-09   0.32
2011-12-16   0.25
2011-12-23   0.20
2011-12-30   0.22
2012-01-06   0.22
2012-01-13   0.18
2012-01-20   0.18
2012-01-27   0.18
2012-02-03   0.03
2012-02-10   0.06
2012-02-17   0.04
2012-02-24   0.04
2012-03-02   0.03
2012-03-09   0.10
2012-03-16   0.14
2012-03-23   0.20
2012-03-30   0.17
2012-04-06   0.17
2012-04-13   0.05
2012-04-20   0.00
2012-04-27  -0.03
2012-05-04  -0.04
2012-05-11  -0.06
2012-05-18  -0.15
2012-05-25  -0.19
2012-06-01  -0.24
2012-06-08  -0.29
2012-06-15  -0.24
2012-06-22  -0.23
2012-06-29  -0.20
2012-07-06  -0.24
2012-07-13  -0.32
2012-07-20  -0.34
2012-07-27  -0.36
2012-08-03  -0.37
2012-08-10  -0.32
2012-08-17  -0.17
2012-08-24  -0.21
2012-08-31  -0.33
2012-09-07  -0.35
2012-09-14  -0.37
2012-09-21  -0.42
2012-09-28  -0.47
2012-10-05  -0.54
2012-10-12  -0.52
2012-10-19  -0.43
2012-10-26  -0.44
2012-11-02  -0.52
2012-11-09  -0.55
2012-11-16  -0.58
2012-11-23  -0.48
2012-11-30  -0.50
2012-12-07  -0.59
2012-12-14  -0.56
2012-12-21  -0.47
2012-12-28  -0.50
2013-01-04  -0.39
2013-01-11  -0.40
2013-01-18  -0.44
2013-01-25  -0.44
2013-02-01  -0.36
2013-02-08  -0.38
2013-02-15  -0.36
2013-02-22  -0.34
2013-03-01  -0.44
2013-03-08  -0.41
2013-03-15  -0.36
2013-03-22  -0.43
2013-03-29  -0.45
2013-04-05  -0.52
2013-04-12  -0.51
2013-04-19  -0.49
2013-04-26  -0.52
2013-05-03  -0.49
2013-05-10  -0.35
2013-05-17  -0.24
2013-05-24  -0.14
2013-05-31   0.07
2013-06-07   0.11
2013-06-14   0.31
2013-06-21   0.48
2013-06-28   0.72
2013-07-05   0.63
2013-07-12   0.70
2013-07-19   0.52
2013-07-26   0.55
2013-08-02   0.60
2013-08-09   0.52
2013-08-16   0.67
2013-08-23   0.86
2013-08-30   0.76
2013-09-06   0.96
2013-09-13   0.93
2013-09-20   0.74
2013-09-27   0.59
2013-10-04   0.58
2013-10-11   0.60
2013-10-18   0.61
2013-10-25   0.51
2013-11-01   0.53
2013-11-08   0.65
2013-11-15   0.69
2013-11-22   0.69
2013-11-29   0.70
2013-12-06   0.84
2013-12-13   0.87
2013-12-20   0.86
2013-12-27   0.93
2014-01-03   0.90
2014-01-10   0.81
2014-01-17   0.73
2014-01-24   0.70
2014-01-31   0.63
2014-02-07   0.58
2014-02-14   0.61
2014-02-21   0.65
2014-02-28   0.58
2014-03-07   0.57
2014-03-14   0.59
2014-03-21   0.63
2014-03-28   0.63
2014-04-04   0.68
2014-04-11   0.59
2014-04-18   0.56
2014-04-25   0.54
2014-05-02   0.51
2014-05-09   0.47
2014-05-16   0.42
2014-05-23   0.37
2014-05-30   0.28
2014-06-06   0.44
2014-06-13   0.47
2014-06-20   0.45
2014-06-27   0.35
2014-07-04   0.39
2014-07-11   0.34
2014-07-18   0.33
2014-07-25   0.28
2014-08-01   0.31
2014-08-08   0.29
2014-08-15   0.24
2014-08-22   0.29
2014-08-29   0.29
2014-09-05   0.35
2014-09-12   0.48
2014-09-19   0.60
2014-09-26   0.60
2014-10-03   0.58
2014-10-10   0.48
2014-10-17   0.34
2014-10-24   0.40
2014-10-31   0.46
2014-11-07   0.49
2014-11-14   0.50
2014-11-21   0.53
2014-11-28   0.46
2014-12-05   0.54
2014-12-12   0.54
2014-12-19   0.53
2014-12-26   0.58
2015-01-02   0.56
2015-01-09   0.43
2015-01-16   0.34
2015-01-23   0.27
2015-01-30   0.13
2015-02-06   0.10
2015-02-13   0.30
2015-02-20   0.37
2015-02-27   0.24
2015-03-06   0.28
2015-03-13   0.39
2015-03-20   0.28
2015-03-27   0.15
2015-04-03   0.11
2015-04-10   0.08
2015-04-17   0.06
2015-04-24   0.05
2015-05-01   0.10
2015-05-08   0.27
2015-05-15   0.36
2015-05-22   0.35
2015-05-29   0.30
2015-06-05   0.46
2015-06-12   0.54
2015-06-19   0.43
2015-06-26   0.48
2015-07-03   0.48
2015-07-10   0.42
2015-07-17   0.53
2015-07-24   0.52
2015-07-31   0.52
2015-08-07   0.55
2015-08-14   0.55
2015-08-21   0.57
2015-08-28   0.60
2015-09-04   0.64
2015-09-11   0.66
2015-09-18   0.68
2015-09-25   0.67
2015-10-02   0.64
2015-10-09   0.55
2015-10-16   0.54
2015-10-23   0.59
2015-10-30   0.63
2015-11-06   0.70
2015-11-13   0.78
2015-11-20   0.73
2015-11-27   0.66
2015-12-04   0.68
2015-12-11   0.72
2015-12-18   0.81
2015-12-25   0.80
2016-01-01   0.80
2016-01-08   0.71
2016-01-15   0.71
2016-01-22   0.72
2016-01-29   0.63
2016-02-05   0.54
2016-02-12   0.51
2016-02-19   0.53
2016-02-26   0.40
2016-03-04   0.34
2016-03-11   0.41
2016-03-18   0.37
2016-03-25   0.31
2016-04-01   0.21
2016-04-08   0.14
2016-04-15   0.20
2016-04-22   0.22
2016-04-29   0.18
2016-05-06   0.16
2016-05-13   0.13
2016-05-20   0.21
2016-05-27   0.26
2016-06-03   0.25
2016-06-10   0.12
2016-06-17   0.13
2016-06-24   0.21
2016-07-01   0.07
2016-07-08  -0.06
2016-07-15   0.04
2016-07-22   0.10
2016-07-29   0.10
2016-08-05   0.14
2016-08-12   0.13
2016-08-19   0.15
2016-08-26   0.14
2016-09-02   0.16
2016-09-09   0.12
2016-09-16   0.23
2016-09-23   0.16
2016-09-30   0.04
2016-10-07   0.09
2016-10-14   0.14
2016-10-21   0.08
2016-10-28   0.10
2016-11-04   0.11
2016-11-11   0.17
2016-11-18   0.39
2016-11-25   0.43
2016-12-02   0.46
2016-12-09   0.44
2016-12-16   0.60
2016-12-23   0.63
2016-12-30   0.54
2017-01-06   0.44
